cluster,global_distance,global_tfidf,local_distance,radious,word
1,259,0.0361796600,95,275.87315925983086,orphan
1,281,0.0011092481,0,281.0,najram
1,85,0.1097818880,96,128.22246293064254,anyon
1,280,0.0021077134,50,284.42925306655786,nonbeliev
1,181,0.0732305245,93,203.49447166937975,world
1,149,0.1080369855,95,176.70880000724355,ladi
1,251,0.0226448543,93,267.67517628648346,mahr
1,246,0.0298471136,91,262.29182221335077,come
1,259,0.0177049400,86,272.90474528670256,kab
1,281,0.0011092481,0,281.0,praise_worthi
1,203,0.0478189245,93,223.28905033610582,adhan
1,280,0.0021077134,50,284.42925306655786,infantri
1,281,0.0011092481,0,281.0,mischief
1,242,0.0334378450,82,255.51516589040267,peac
1,281,0.0011092481,0,281.0,day_ibn_abba
1,280,0.0021077134,0,280.0,abal
1,227,0.0359715910,94,245.69289774024807,talib
1,280,0.0021077134,50,284.42925306655786,from_ibn_abba
1,277,0.0134283027,80,288.3210016630769,of_ibn_abba
1,214,0.0556704353,82,229.17242417009948,nation
1,281,0.0011092481,0,281.0,gram
1,278,0.0039362872,50,282.4606167238187,most
1,178,0.0846548606,97,202.71408436514716,group
1,279,0.0030436677,66,286.70019183809416,despair
1,280,0.0052692836,50,284.42925306655786,is
1,250,0.0246933633,93,266.7376988728815,life_tim
1,281,0.0011092481,0,281.0,muit
1,274,0.0072301845,87,287.4804341168282,long
1,277,0.0057549869,80,288.3210016630769,track
1,281,0.0011092481,0,281.0,o_ibn_abba
1,265,0.0177997783,88,279.22929645723065,sit
1,261,0.0211050036,95,277.7516876636396,bargain
1,243,0.0321997736,97,261.6447973876033,aunt
1,281,0.0011092481,0,281.0,bina_biyika_l
1,238,0.0444537925,93,255.5249498581303,good
1,192,0.0622964886,94,213.7755832643195,someon
1,279,0.0030436677,66,286.70019183809416,one_day
1,249,0.0238325049,84,262.78698597913865,joseph
1,204,0.0825548906,87,221.77691493931465,wit
1,235,0.0432056168,85,249.899979991996,infidel
1,234,0.0322690042,97,253.3081127796739,zainab
1,279,0.0030436677,66,286.70019183809416,hammad
1,275,0.0064390455,57,280.84515306481615,as_salam
1,273,0.0124513138,77,283.6511942509673,mistak
1,263,0.0222512449,89,277.6508598942204,mud
1,281,0.0011092481,0,281.0,erti
1,281,0.0011092481,0,281.0,sir
1,275,0.0064390455,85,287.8367592924851,amr_bin_dinar
1,281,0.0011092481,0,281.0,al_wasilata
1,212,0.0777008804,92,231.10170921046864,refug
1,275,0.0064390455,85,287.8367592924851,distress
1,96,0.0910112945,94,134.35773144854747,jabir_bin_abdullah
1,258,0.0198692839,95,274.93453766305896,type
1,281,0.0011092481,0,281.0,wrongdoer
1,276,0.0056286338,83,288.20999288713085,luggag
1,276,0.0197002184,33,277.96582523756405,undertak
1,246,0.0362429237,77,257.76927667974707,hypocrit
1,76,0.1678256828,96,122.44182292011173,deed
1,274,0.0081339576,87,287.4804341168282,oblig
1,275,0.0064390455,57,280.84515306481615,muhajirin
1,252,0.0220444927,93,268.6131046691505,al_hasan
1,281,0.0011092481,0,281.0,hubal
1,243,0.0272998081,94,260.547500467765,abdullah_bin_abba
1,171,0.0766291264,87,191.8593234638338,life
1,279,0.0030436677,66,286.70019183809416,handsom
1,279,0.0030436677,66,286.70019183809416,chastiti
1,274,0.0072301845,75,284.07921430474283,burd
1,280,0.0021077134,50,284.42925306655786,zaid_bin_jubair
1,279,0.0030436677,66,286.70019183809416,thumama
1,278,0.0039362872,75,287.9392296996017,abdullah_bin_shaddad
1,277,0.0076733158,60,283.42371107583784,camphor
1,269,0.0151814412,92,284.29737951659,seed
1,281,0.0011092481,0,281.0,mutarrif_bin_abdullah
1,252,0.0315971063,96,269.6664606509308,labor
1,269,0.0118077876,84,281.81021982887705,contract
1,277,0.0047958224,60,283.42371107583784,disgrac
1,276,0.0075048451,66,283.78160616925123,anna
1,279,0.0030436677,66,286.70019183809416,raghbatan
1,276,0.0056286338,83,288.20999288713085,muhammadin
1,269,0.0118077876,76,279.5299626158169,express
1,198,0.0668663284,90,217.4948275247023,chief
1,281,0.0011092481,0,281.0,woman_slav
1,277,0.0047958224,80,288.3210016630769,qiyam
1,244,0.0288416056,97,262.5737991498771,power
